SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,AVLTreeSortNComp,AVLTreeSortTns,
seq_650_9,210925,1381500,105856,353400,5296,219200,4919,181100,
seq_650_10,210925,1455300,104458,221800,5276,137200,4904,133000,
seq_650_11,210925,1582000,104044,439400,5258,291000,4955,182300,
seq_650_12,210925,1290600,108836,347700,5273,220100,4946,182300,
seq_650_13,210925,1500500,109460,357000,5270,217300,4905,187300,
seq_650_14,210925,1381600,107044,270400,5260,180800,4968,186800,
seq_650_15,210925,1639300,105410,194000,5277,137300,4875,132000,
seq_650_16,210925,1185600,104465,190500,5283,129700,4897,132600,
seq_650_17,210925,1546000,109215,489600,5263,358600,4962,188300,
seq_650_18,210925,1605100,106312,436400,5276,255700,4891,198400,
seq_650_19,210925,1364300,106278,339200,5281,222400,4958,259300,
seq_650_20,210925,1239900,102509,280200,5271,198000,4941,233300,
seq_650_21,210925,1233600,105793,192500,5268,129300,4926,132600,
seq_650_22,210925,1715500,105783,198200,5280,135100,4938,133900,
seq_650_23,210925,1300400,109047,222700,5280,132000,4916,134000,
seq_650_24,210925,1254600,108404,269400,5256,251600,4932,256300,
seq_650_25,210925,1524600,109834,200500,5271,129500,4969,135100,
seq_650_26,210925,1294300,110408,353500,5285,218800,4897,182000,
seq_650_27,210925,1164400,107060,2873600,5273,235000,4930,192200,
seq_650_28,210925,2038500,105929,400200,5257,310100,4895,186700,
seq_650_29,210925,1184800,107080,195100,5282,130700,5019,135500,
seq_650_30,210925,1319200,97998,267000,5251,230100,4885,196700,
seq_650_31,210925,1195300,102964,188600,5285,132200,4944,134000,
seq_650_32,210925,1302000,105397,340100,5270,231300,4938,182000,
seq_650_33,210925,1695200,107868,522000,5287,221300,4939,182900,
seq_650_34,210925,1500700,102510,435200,5275,221600,4910,235700,
seq_650_35,210925,1064700,107617,197400,5261,132200,4890,138400,
seq_650_36,210925,1777000,103283,514600,5266,219900,4929,186200,
seq_650_37,210925,1459000,107241,349900,5277,235200,4921,179700,
seq_650_38,210925,1034000,108448,228000,5245,131100,4930,134100,
seq_650_39,210925,1238500,112613,265200,5256,186500,5044,175600,
seq_650_40,210925,1449500,106679,345900,5311,220300,4859,179900,
seq_650_41,210925,1946500,103218,348700,5273,219800,4887,182500,
seq_650_42,210925,1267700,109157,292900,5274,198100,4894,168300,
seq_650_43,210925,1248200,108311,199000,5287,130500,4894,132400,
seq_650_44,210925,1154200,105062,192000,5239,134900,4890,198800,
seq_650_45,210925,1334900,106402,344600,5258,221500,4977,187200,
seq_650_46,210925,1151900,106020,259500,5231,136600,4994,137100,
seq_650_47,210925,1267800,109687,307300,5286,186100,4883,181900,
seq_650_48,210925,1866500,106571,201700,5291,137000,4940,135600,
seq_650_49,210925,1158900,112317,204700,5277,129700,4885,131800,
seq_650_50,210925,1368600,106479,361800,5259,204100,4879,135400,
seq_650_51,210925,1298200,103739,254500,5273,196300,5018,187800,
seq_650_52,210925,1368000,107594,341500,5298,219300,4867,181500,
seq_650_53,210925,1179800,103007,188300,5289,136000,4887,133000,
seq_650_54,210925,1232600,108862,260700,5245,186900,4955,172500,
seq_650_55,210925,1885500,109773,511800,5269,138400,4917,136200,
seq_650_56,210925,1245200,107011,338500,5263,219100,4991,182900,
seq_650_57,210925,1185500,108487,297300,5244,234800,4907,187600,
seq_650_58,210925,1178800,109192,199700,5280,130400,4938,133600,
seq_650_59,210925,1300900,106907,347200,5242,219400,4971,183000,
seq_650_60,210925,1289800,104512,273900,5266,184100,4924,210200,
seq_650_61,210925,1167700,104161,193200,5286,143900,4932,138300,
seq_650_62,210925,1351600,102859,517600,5281,353000,4947,202600,
seq_650_63,210925,1154200,106078,239500,5267,152600,4903,131200,
seq_650_64,210925,1279000,105489,265900,5269,223400,4840,199400,
seq_650_65,210925,1545900,110621,360500,5276,219000,5016,183600,
seq_650_66,210925,1358400,107672,347300,5254,217700,4893,187600,
seq_650_67,210925,1136400,105821,193600,5260,128800,4947,133700,
seq_650_68,210925,1585400,107378,456800,5278,279200,4917,181600,
seq_650_69,210925,1297500,107694,341900,5273,227100,4933,180100,
seq_650_70,210925,1192100,108554,226500,5269,129800,4847,132900,
seq_650_71,210925,1346100,104283,263300,5241,192600,4859,176500,
seq_650_72,210925,1579900,107045,328600,5270,182400,4878,162900,
seq_650_73,210925,1055500,112992,235800,5233,128700,4900,131700,
seq_650_74,210925,1617900,102390,360300,5267,172400,4861,133300,
seq_650_75,210925,1794500,102107,534400,5227,217300,4942,182200,
seq_650_76,210925,1048500,99910,183400,5246,129500,4853,140500,
seq_650_77,210925,1454400,101785,355500,5270,140300,4963,136500,
seq_650_78,210925,1247200,105380,379100,5269,241700,4914,183000,
seq_650_79,210925,1423000,106577,423700,5270,246300,4981,229000,
seq_650_80,210925,1030400,105853,194000,5261,134500,4920,137500,
seq_650_81,210925,1241300,100717,250400,5297,187700,4974,177800,
seq_650_82,210925,1176400,98048,179700,5270,128900,4942,135000,
seq_650_83,210925,1352900,100347,325900,5285,178200,4862,132100,
seq_650_84,210925,1357700,107089,441500,5281,201300,4898,189000,
seq_650_85,210925,1330300,102597,274500,5288,218800,4937,247800,
seq_650_86,210925,1338500,107418,374100,5269,217700,4914,183800,
seq_650_87,210925,1224400,105883,343900,5272,262200,5003,191700,
seq_650_88,210925,1293300,108076,302700,5266,231600,4881,195100,
seq_650_89,210925,1026800,107117,196000,5257,138400,4996,135900,
seq_650_90,210925,1482800,108772,367700,5269,217300,4892,184200,
seq_650_91,210925,1150000,107598,307700,5274,210200,4954,221200,
seq_650_92,210925,1649900,106675,205100,5264,130900,4947,132200,
seq_650_93,210925,1193100,109266,199200,5265,133800,4959,134800,
seq_650_94,210925,1644400,104987,371900,5246,203800,5007,176500,
seq_650_95,210925,1619100,106169,469600,5268,292300,4944,187800,
seq_650_96,210925,1338200,106703,362800,5286,212200,4875,184100,
seq_650_97,210925,1712200,108110,454800,5261,326900,4873,187300,
seq_650_98,210925,1504800,106747,446500,5262,241600,4914,244300,
seq_650_99,210925,1006900,104712,220800,5278,136700,4943,134200,
seq_700_0,244650,1479200,127768,395200,5771,289100,5389,224100,
seq_700_1,244650,1430700,122178,226800,5761,148500,5281,142900,
seq_700_2,244650,1716800,120550,404200,5776,227200,5324,194000,
seq_700_3,244650,1426600,117866,345900,5758,266700,5329,212400,
seq_700_4,244650,1421400,122472,222800,5757,142000,5283,142900,
seq_700_5,244650,1688600,126521,245400,5739,148300,5347,150000,
seq_700_6,244650,1415700,122672,228600,5758,152600,5289,143600,
seq_700_7,244650,1385700,125526,264300,5752,418700,5390,233400,
seq_700_8,244650,1499500,123056,325600,5734,337700,5305,284900,
seq_700_9,244650,1237900,119541,256000,5764,145100,5335,142900,
seq_700_10,244650,1687800,129833,450400,5733,224300,5369,259400,
seq_700_11,244650,1468200,119754,306900,5738,281300,5306,205700,
seq_700_12,244650,1626100,120708,431700,5767,234300,5285,199000,
seq_700_13,244650,1408500,125162,2848400,5747,154300,5362,145200,
seq_700_14,244650,1258900,128632,338100,5735,254100,5384,281700,
seq_700_15,244650,1106000,127550,233400,5725,142300,5328,141500,
seq_700_16,244650,1250100,117203,285800,5732,193100,5352,174400,
seq_700_17,244650,1295200,127033,231100,5752,149000,5330,144300,
seq_700_18,244650,1055300,133415,241200,5773,141400,5289,143200,
seq_700_19,244650,1157800,127509,272400,5756,269400,5368,182900,
seq_700_20,244650,1361100,125396,301500,5748,210800,5305,204600,
seq_700_21,244650,1194900,123043,223600,5765,149200,5371,159000,
seq_700_22,244650,1060600,128644,267900,5749,148600,5310,144000,
seq_700_23,244650,1352200,123348,374200,5756,202200,5306,193500,
seq_700_24,244650,1193600,124258,225500,5762,142000,5378,145400,
seq_700_25,244650,1512800,120369,348500,5761,146800,5367,144600,
seq_700_26,244650,1044800,125689,227200,5773,142600,5331,141600,
seq_700_27,244650,1198900,122418,223100,5790,148300,5373,143100,
seq_700_28,244650,1272200,127655,327700,5707,224200,5399,195400,
seq_700_29,244650,1096800,120501,219900,5771,148300,5381,146000,
seq_700_30,244650,1166000,125080,228000,5763,156100,5399,145400,
seq_700_31,244650,1288400,124135,414500,5770,153200,5367,150500,
seq_700_32,244650,1281000,123492,349500,5757,238300,5340,206500,
seq_700_33,244650,1134400,121871,221700,5738,141100,5376,146900,
seq_700_34,244650,1184300,123158,229500,5751,140600,5342,143800,
seq_700_35,244650,1315200,126435,326000,5752,267100,5311,221800,
seq_700_36,244650,1327200,117842,437300,5738,279900,5320,227500,
seq_700_37,244650,1073200,119358,219500,5744,146300,5347,141600,
seq_700_38,244650,1460000,125974,397400,5748,144100,5325,144800,
seq_700_39,244650,1305200,122005,335800,5751,185800,5386,192900,
seq_700_40,244650,1665200,123179,225000,5727,157600,5369,143200,
seq_700_41,244650,1214100,125187,226500,5754,142700,5358,142900,
seq_700_42,244650,1267600,124928,284900,5763,188700,5325,184600,
seq_700_43,244650,1228300,127286,230500,5731,149100,5335,144300,
seq_700_44,244650,1052400,120827,219000,5734,146300,5361,142500,
seq_700_45,244650,1562600,124550,229000,5730,148000,5348,143000,
seq_700_46,244650,1272300,125555,295200,5751,199100,5397,189900,
seq_700_47,244650,1227900,124677,335700,5745,270500,5391,204800,
seq_700_48,244650,1081000,120468,219000,5757,153500,5359,144300,
seq_700_49,244650,1168500,122204,221500,5752,143200,5429,144500,
seq_700_50,244650,4097300,125971,236500,5746,142300,5370,147400,
seq_700_51,244650,1072500,123569,224300,5749,145200,5357,153500,
seq_700_52,244650,1194500,124860,225700,5769,141300,5368,143700,
seq_700_53,244650,1169200,121566,243500,5738,170300,5354,228800,
seq_700_54,244650,1625200,125029,267600,5735,145900,5248,145100,
seq_700_55,244650,1180400,123806,224200,5765,140600,5368,144800,
seq_700_56,244650,1108700,121311,282200,5774,161300,5421,160500,
seq_700_57,244650,1264000,120201,466600,5732,212300,5415,191700,
seq_700_58,244650,1092100,122761,223100,5731,149000,5343,144300,
seq_700_59,244650,1240200,125433,227300,5712,141800,5340,143000,
seq_700_60,244650,1130100,119506,280500,5743,189700,5399,156400,
seq_700_61,244650,1194400,120335,219300,5747,152000,5351,144200,
seq_700_62,244650,1030100,122560,221900,5753,141200,5376,142000,
seq_700_63,244650,1290300,130158,256400,5754,143300,5379,149500,
seq_700_64,244650,1099800,125226,260600,5742,176900,5356,181200,
seq_700_65,244650,1524300,120806,422800,5764,204100,5370,146800,
seq_700_66,244650,1151700,124086,258300,5746,146200,5263,141700,
seq_700_67,244650,1168500,122175,250600,5762,202500,5336,170200,
seq_700_68,244650,1244900,122128,222800,5742,142300,5326,145400,
seq_700_69,244650,1168500,128193,233200,5735,148800,5357,144300,
seq_700_70,244650,1194400,125890,227500,5774,142800,5317,143200,
seq_700_71,244650,1166900,127798,231200,5742,149000,5325,141100,
seq_700_72,244650,1178800,118428,244400,5759,166800,5359,182200,
seq_700_73,244650,1117100,120581,218900,5759,144300,5329,145000,
seq_700_74,244650,1162500,118515,215100,5763,162000,5350,142100,
seq_700_75,244650,1554800,125493,290200,5750,146400,5378,146300,
seq_700_76,244650,1317000,125385,509000,5762,324300,5321,222700,
seq_700_77,244650,1028400,130298,246100,5751,143900,5433,150500,
seq_700_78,244650,1170900,121508,220200,5752,143600,5392,142700,
seq_700_79,244650,1128800,122807,280500,5735,218900,5343,156300,
seq_700_80,244650,1685800,121882,222700,5759,142300,5356,146300,
seq_700_81,244650,1183800,121999,254700,5723,148000,5327,145300,
seq_700_82,244650,1389300,121328,223500,5759,162100,5288,143200,
seq_700_83,244650,1165600,122767,257800,5755,165400,5319,177000,
seq_700_84,244650,1108900,123401,224200,5736,150700,5318,143800,
seq_700_85,244650,1159900,120881,218800,5756,145200,5362,143300,
seq_700_86,244650,1137300,127725,258100,5741,178600,5326,172600,
seq_700_87,244650,1242000,120190,363900,5770,287100,5329,203300,
seq_700_88,244650,1005500,124602,225900,5730,146200,5374,143900,
seq_700_89,244650,1182400,122390,254000,5776,155100,5359,187700,
seq_700_90,244650,1218300,118966,216600,5741,144100,5262,148600,
seq_700_91,244650,1491900,128157,234100,5737,145900,5361,145300,
seq_700_92,244650,1139100,124838,225900,5721,149500,5352,143300,
seq_700_93,244650,1225500,119782,218800,5751,142600,5330,145000,
seq_700_94,244650,1283800,129645,329600,5757,200500,5336,173400,
seq_700_95,244650,1214700,119729,217200,5774,176200,5297,144900,
seq_700_96,244650,1174600,127217,230200,5754,141000,5302,145300,
seq_700_97,244650,1271800,119813,254600,5710,193600,5357,179400,
seq_700_98,244650,1034100,123856,223600,5756,141400,5309,139500,
seq_700_99,244650,1218800,126052,228600,5744,149300,5324,143200,
seq_750_0,280875,1317100,138801,308500,6215,197200,5843,219500,
seq_750_1,280875,2248000,142042,258100,6213,165600,5685,155200,
seq_750_2,280875,1293900,141992,258400,6243,162500,5820,159700,
seq_750_3,280875,1419000,141916,344600,6253,244700,5793,200500,
seq_750_4,280875,1536100,140875,506200,6235,221800,5769,158000,
seq_750_5,280875,1293500,139588,254000,6216,163400,5734,154900,
seq_750_6,280875,1294500,138407,353700,6226,206000,5794,257300,
seq_750_7,280875,1510600,145301,262700,6216,155000,5766,156400,
seq_750_8,280875,1323700,145688,266700,6188,158700,5777,155800,
seq_750_9,280875,1353200,144081,325200,6257,225700,5767,214500,
seq_750_10,280875,1465100,136865,248600,6230,153400,5734,157000,
seq_750_11,280875,1258700,138831,257400,6250,162200,5748,161100,
seq_750_12,280875,1342800,136361,248500,6221,153800,5772,153200,
seq_750_13,280875,1412900,135347,246700,6215,437800,5747,226700,
seq_750_14,280875,1543300,144376,354200,6239,250800,5770,209100,
seq_750_15,280875,1375900,138998,254600,6252,155000,5734,154400,
seq_750_16,280875,1286000,138832,251400,6222,153900,5805,156900,
seq_750_17,280875,1495300,142420,297700,6247,273700,5817,236200,
seq_750_18,280875,1297200,144083,265600,6243,155300,5785,154500,
seq_750_19,280875,1355100,135883,246100,6235,156100,5740,154200,
seq_750_20,280875,1445000,139347,289200,6233,217600,5765,215400,
seq_750_21,280875,1293000,144567,301000,6255,154300,5826,154400,
seq_750_22,280875,1333100,140614,255400,6242,156100,5737,153800,
seq_750_23,280875,1338600,137016,424700,6221,314900,5691,303000,
seq_750_24,280875,1559000,139900,336200,6221,164600,5776,154700,
seq_750_25,280875,1365700,142537,259600,6241,154000,5843,157400,
seq_750_26,280875,1341200,138569,323800,6231,200100,5729,212600,
seq_750_27,280875,1392000,137733,252300,6226,232300,5795,294400,
seq_750_28,280875,1192400,135852,246000,6214,159100,5743,155200,
seq_750_29,280875,1400200,137641,678600,6243,265600,5691,177400,
seq_750_30,280875,1383400,137270,249000,6233,159000,5830,161600,
seq_750_31,280875,1239600,140130,255600,6212,155400,5771,155500,
seq_750_32,280875,1350700,137782,249100,6228,160300,5788,155500,
seq_750_33,280875,1311700,140896,255200,6266,184700,5773,181100,
seq_750_34,280875,1677600,140098,411300,6234,252300,5733,226700,
seq_750_35,280875,1283800,135631,245900,6222,154800,5726,152500,
seq_750_36,280875,1325100,140689,254200,6223,162300,5840,156900,
seq_750_37,280875,1409500,144504,320600,6223,203600,5810,235500,
seq_750_38,280875,1203100,145685,263500,6241,154600,5805,155900,
seq_750_39,280875,1420600,139402,253700,6263,162300,5833,155100,
seq_750_40,280875,1434100,136799,283100,6250,194500,5746,198700,
seq_750_41,280875,1195800,151232,277000,6239,155600,5821,161200,
seq_750_42,280875,1302400,144422,262400,6232,159300,5792,156300,
seq_750_43,280875,1285100,136771,289100,6237,196700,5808,180900,
seq_750_44,280875,1706300,137759,262100,6220,155400,5752,158800,
seq_750_45,280875,1361600,138956,251100,6243,160900,5783,153400,
seq_750_46,280875,1338000,140651,314700,6245,200500,5785,202200,
seq_750_47,280875,1376200,135397,330700,6229,304700,5736,210300,
seq_750_48,280875,1188900,144065,260100,6222,164900,5782,157100,
seq_750_49,280875,1322800,141450,295800,6250,198000,5785,183200,
seq_750_50,280875,1474300,137907,256600,6242,155000,5725,154200,
seq_750_51,280875,1252400,147634,267700,6231,165100,5790,155000,
seq_750_52,280875,1416000,135702,247300,6246,152600,5774,155600,
seq_750_53,280875,1379400,144768,261300,6229,243700,5707,162600,
seq_750_54,280875,1800200,136385,430100,6218,354400,5744,204000,
seq_750_55,280875,1384100,136452,247000,6211,154700,5748,155200,
seq_750_56,280875,1356400,141813,257600,6222,153800,5748,155400,
seq_750_57,280875,1281300,149327,369600,6224,382300,5845,220200,
seq_750_58,280875,1239700,140326,254500,6252,154700,5764,154700,
seq_750_59,280875,1345600,136304,248300,6233,156300,5742,153700,
seq_750_60,280875,1338500,136901,291700,6223,198500,5840,216700,
seq_750_61,280875,1190400,139603,252900,6233,160900,5897,156900,
seq_750_62,280875,1310200,133364,241800,6231,153200,5753,153400,
seq_750_63,280875,1364400,140434,317600,6231,215400,5747,201100,
seq_750_64,280875,1870000,141609,305400,6253,156600,5877,157800,
seq_750_65,280875,1356700,139096,251400,6249,153600,5749,153400,
seq_750_66,280875,1344300,134670,319700,6189,236200,5707,201800,
seq_750_67,280875,1396100,137805,512400,6240,254200,5870,268700,
seq_750_68,280875,1182600,143187,258800,6185,154200,5826,158700,
seq_750_69,280875,1384800,141073,287400,6223,236500,5732,178700,
seq_750_70,280875,1360500,139671,470100,6263,237200,5840,211400,
seq_750_71,280875,1192300,143774,265500,6224,155900,5807,156100,
seq_750_72,280875,1316100,146185,266300,6217,1011200,5846,150600,
seq_750_73,280875,1332100,143136,497500,6227,155100,5781,157300,
seq_750_74,280875,1439400,145280,267400,6263,161200,5750,154500,
seq_750_75,280875,1357300,138452,250700,6228,159400,5755,155500,
seq_750_76,280875,1468500,141081,260700,6230,153900,5834,156100,
seq_750_77,280875,2133300,137012,274800,6238,155400,5871,163500,
seq_750_78,280875,1342100,140448,254600,6247,161000,5785,154100,
seq_750_79,280875,1524500,143097,377900,6228,154700,5711,162800,
seq_750_80,280875,5137500,131597,261100,6220,157500,5798,155800,
seq_750_81,280875,1282800,138559,291300,6230,237800,5865,184300,
seq_750_82,280875,1304700,138917,251700,6251,159000,5807,155300,
seq_750_83,280875,1291300,140007,253200,6236,160000,5870,156500,
seq_750_84,280875,1276200,138537,283800,6233,202200,5859,181500,
seq_750_85,280875,2009400,138696,254900,6231,155100,5720,155500,
